Person_ID,Month,Category,Type,Budgeted_Amount,Actual_Amount
P304,April,Entertainment,Variable,1902,1881.81
P304,May,Salary,Fixed,40000,40000.0
P304,May,Rent,Fixed,20000,20000.0
P304,May,Groceries,Random,4409,4214.65
P304,May,Freelance,Variable,2071,1982.22
P304,May,Utilities,Variable,1451,1575.21
P304,May,Entertainment,Variable,1936,1759.8
P304,June,Salary,Fixed,40000,40000.0
P304,June,Rent,Fixed,20000,20000.0
P304,June,Groceries,Random,4028,3999.21
P304,June,Freelance,Variable,1947,1822.27
P304,June,Utilities,Variable,1582,1452.24
P304,June,Entertainment,Variable,2099,2085.61
P305,January,Salary,Fixed,40000,40000.0
P305,January,Rent,Fixed,20000,20000.0
P305,January,Groceries,Random,4454,4103.58
P305,January,Freelance,Variable,2054,2120.19
P305,January,Utilities,Variable,1649,1693.87
P305,January,Entertainment,Variable,1931,2122.84
P305,February,Salary,Fixed,40000,40000.0
P305,February,Rent,Fixed,20000,20000.0
P305,February,Groceries,Random,4406,4190.88
P305,February,Freelance,Variable,2089,2237.85
P305,February,Utilities,Variable,1444,1454.66
P305,February,Entertainment,Variable,1961,1925.25
P305,March,Salary,Fixed,40000,40000.0
P305,March,Rent,Fixed,20000,20000.0
P305,March,Groceries,Random,4696,4478.79
P305,March,Freelance,Variable,2176,1991.46
P305,March,Utilities,Variable,1416,1345.98
P305,March,Entertainment,Variable,2003,1851.21
P305,April,Salary,Fixed,40000,40000.0
P305,April,Rent,Fixed,20000,20000.0
P305,April,Groceries,Random,4188,4406.44
P305,April,Freelance,Variable,1883,1910.17
P305,April,Utilities,Variable,1573,1722.1
P305,April,Entertainment,Variable,1980,1858.24
P305,May,Salary,Fixed,40000,40000.0
P305,May,Rent,Fixed,20000,20000.0
P305,May,Groceries,Random,4286,4339.02
P305,May,Freelance,Variable,1928,1775.25
P305,May,Utilities,Variable,1461,1460.03
P305,May,Entertainment,Variable,1980,2058.76
P305,June,Salary,Fixed,40000,40000.0
P305,June,Rent,Fixed,20000,20000.0
P305,June,Groceries,Random,4785,4736.53
P305,June,Freelance,Variable,2059,1966.12
P305,June,Utilities,Variable,1415,1455.86
P305,June,Entertainment,Variable,2132,2043.57
P306,January,Salary,Fixed,40000,40000.0
P306,January,Rent,Fixed,20000,20000.0
P306,January,Groceries,Random,4922,5186.39
P306,January,Freelance,Variable,2104,2022.98
P306,January,Utilities,Variable,1638,1799.98
P306,January,Entertainment,Variable,1967,1835.08
P306,February,Salary,Fixed,40000,40000.0
P306,February,Rent,Fixed,20000,20000.0
P306,February,Groceries,Random,4597,4957.9
P306,February,Freelance,Variable,2103,2265.7
P306,February,Utilities,Variable,1604,1614.69
P306,February,Entertainment,Variable,2100,2070.31
P306,March,Salary,Fixed,40000,40000.0
P306,March,Rent,Fixed,20000,20000.0
P306,March,Groceries,Random,4756,4485.49
P306,March,Freelance,Variable,2000,2003.16
P306,March,Utilities,Variable,1445,1396.64
P306,March,Entertainment,Variable,1974,2135.76
P306,April,Salary,Fixed,40000,40000.0
P306,April,Rent,Fixed,20000,20000.0
P306,April,Groceries,Random,4392,4407.18
P306,April,Freelance,Variable,2078,1916.66
P306,April,Utilities,Variable,1536,1649.21
P306,April,Entertainment,Variable,2127,2097.95
P306,May,Salary,Fixed,40000,40000.0
P306,May,Rent,Fixed,20000,20000.0
P306,May,Groceries,Random,4591,4739.91
P306,May,Freelance,Variable,2073,1887.34
P306,May,Utilities,Variable,1698,1852.81
P306,May,Entertainment,Variable,2162,1949.41
P306,June,Salary,Fixed,40000,40000.0
P306,June,Rent,Fixed,20000,20000.0
P306,June,Groceries,Random,4654,5086.37
P306,June,Freelance,Variable,1833,1730.8
P306,June,Utilities,Variable,1691,1815.78
P306,June,Entertainment,Variable,2053,1900.02
P307,January,Salary,Fixed,40000,40000.0
P307,January,Rent,Fixed,20000,20000.0
P307,January,Groceries,Random,4175,3891.18
P307,January,Freelance,Variable,2013,2084.69
P307,January,Utilities,Variable,1617,1554.02
P307,January,Entertainment,Variable,2040,2127.66
P307,February,Salary,Fixed,40000,40000.0
P307,February,Rent,Fixed,20000,20000.0
P307,February,Groceries,Random,4603,4798.34
P307,February,Freelance,Variable,2028,2178.4
P307,February,Utilities,Variable,1588,1664.02
P307,February,Entertainment,Variable,1975,1947.29
P307,March,Salary,Fixed,40000,40000.0
P307,March,Rent,Fixed,20000,20000.0
P307,March,Groceries,Random,4875,4799.96
P307,March,Freelance,Variable,2040,1838.31
P307,March,Utilities,Variable,1313,1374.13
P307,March,Entertainment,Variable,2114,2101.42
P307,April,Salary,Fixed,40000,40000.0
P307,April,Rent,Fixed,20000,20000.0
P307,April,Groceries,Random,4811,5060.26
P307,April,Freelance,Variable,1810,1801.6
P307,April,Utilities,Variable,1680,1644.75
P307,April,Entertainment,Variable,2019,1963.93
P307,May,Salary,Fixed,40000,40000.0
P307,May,Rent,Fixed,20000,20000.0
P307,May,Groceries,Random,4470,4619.49
P307,May,Freelance,Variable,1892,2079.24
P307,May,Utilities,Variable,1362,1369.46
P307,May,Entertainment,Variable,2146,1953.61
P307,June,Salary,Fixed,40000,40000.0
P307,June,Rent,Fixed,20000,20000.0
P307,June,Groceries,Random,4483,4664.38
P307,June,Freelance,Variable,1869,2043.0
P307,June,Utilities,Variable,1530,1608.47
P307,June,Entertainment,Variable,1971,1837.63
P308,January,Salary,Fixed,40000,40000.0
P308,January,Rent,Fixed,20000,20000.0
P308,January,Groceries,Random,4263,4532.81
P308,January,Freelance,Variable,2004,2031.94
P308,January,Utilities,Variable,1512,1594.65
P308,January,Entertainment,Variable,1899,1744.2
P308,February,Salary,Fixed,40000,40000.0
P308,February,Rent,Fixed,20000,20000.0
P308,February,Groceries,Random,4307,4442.0
P308,February,Freelance,Variable,1835,1985.29
P308,February,Utilities,Variable,1482,1576.23
P308,February,Entertainment,Variable,1964,1818.91
P308,March,Salary,Fixed,40000,40000.0
P308,March,Rent,Fixed,20000,20000.0
P308,March,Groceries,Random,4999,5434.87
P308,March,Freelance,Variable,1821,1654.25
P308,March,Utilities,Variable,1357,1434.88
P308,March,Entertainment,Variable,1905,2095.15
P308,April,Salary,Fixed,40000,40000.0
P308,April,Rent,Fixed,20000,20000.0
P308,April,Groceries,Random,4841,4873.14
P308,April,Freelance,Variable,1953,2097.81
P308,April,Utilities,Variable,1496,1579.3
P308,April,Entertainment,Variable,1817,1730.19
P308,May,Salary,Fixed,40000,40000.0
P308,May,Rent,Fixed,20000,20000.0
P308,May,Groceries,Random,4999,4511.39
P308,May,Freelance,Variable,1944,2094.36
P308,May,Utilities,Variable,1634,1642.74
P308,May,Entertainment,Variable,1862,1699.27
P308,June,Salary,Fixed,40000,40000.0
P308,June,Rent,Fixed,20000,20000.0
P308,June,Groceries,Random,4083,3699.66
P308,June,Freelance,Variable,1933,1861.19
P308,June,Utilities,Variable,1618,1758.85
P308,June,Entertainment,Variable,1927,2077.04
P309,January,Salary,Fixed,40000,40000.0
P309,January,Rent,Fixed,20000,20000.0
P309,January,Groceries,Random,4287,4676.37
P309,January,Freelance,Variable,1979,2004.12
P309,January,Utilities,Variable,1312,1287.68
P309,January,Entertainment,Variable,2069,2009.74
P309,February,Salary,Fixed,40000,40000.0
P309,February,Rent,Fixed,20000,20000.0
P309,February,Groceries,Random,4069,3884.28
P309,February,Freelance,Variable,1888,2043.05
P309,February,Utilities,Variable,1516,1578.9
P309,February,Entertainment,Variable,1831,1991.56
P309,March,Salary,Fixed,40000,40000.0
P309,March,Rent,Fixed,20000,20000.0
P309,March,Groceries,Random,4031,4424.97
P309,March,Freelance,Variable,2146,1966.28
P309,March,Utilities,Variable,1578,1649.52
P309,March,Entertainment,Variable,1829,1908.15
P309,April,Salary,Fixed,40000,40000.0
P309,April,Rent,Fixed,20000,20000.0
P309,April,Groceries,Random,4655,4560.08
P309,April,Freelance,Variable,2156,2142.14
P309,April,Utilities,Variable,1580,1498.18
P309,April,Entertainment,Variable,2184,2352.8
P309,May,Salary,Fixed,40000,40000.0
P309,May,Rent,Fixed,20000,20000.0
P309,May,Groceries,Random,4127,4238.36
P309,May,Freelance,Variable,2008,1855.3
P309,May,Utilities,Variable,1468,1384.82
P309,May,Entertainment,Variable,2004,1992.5
P309,June,Salary,Fixed,40000,40000.0
P309,June,Rent,Fixed,20000,20000.0
P309,June,Groceries,Random,4557,4755.9
P309,June,Freelance,Variable,1960,1859.58
P309,June,Utilities,Variable,1687,1667.42
P309,June,Entertainment,Variable,1905,1866.12
P310,January,Salary,Fixed,40000,40000.0
P310,January,Rent,Fixed,20000,20000.0
P310,January,Groceries,Random,4852,4706.48
P310,January,Freelance,Variable,1991,1817.51
P310,January,Utilities,Variable,1436,1389.18
P310,January,Entertainment,Variable,1987,1971.31
P310,February,Salary,Fixed,40000,40000.0
P310,February,Rent,Fixed,20000,20000.0
P310,February,Groceries,Random,4451,4803.27
P310,February,Freelance,Variable,2062,1905.96
P310,February,Utilities,Variable,1323,1366.15
P310,February,Entertainment,Variable,2028,2101.48
P310,March,Salary,Fixed,40000,40000.0
P310,March,Rent,Fixed,20000,20000.0
P310,March,Groceries,Random,4683,4591.22
P310,March,Freelance,Variable,2074,2190.13
P310,March,Utilities,Variable,1513,1430.55
P310,March,Entertainment,Variable,2175,1962.3
P310,April,Salary,Fixed,40000,40000.0
P310,April,Rent,Fixed,20000,20000.0
P310,April,Groceries,Random,4203,4502.73
P310,April,Freelance,Variable,1874,1762.74
P310,April,Utilities,Variable,1603,1640.12
P310,April,Entertainment,Variable,2073,2275.82
P310,May,Salary,Fixed,40000,40000.0
P310,May,Rent,Fixed,20000,20000.0
P310,May,Groceries,Random,4986,4535.27
P310,May,Freelance,Variable,2118,2009.85
P310,May,Utilities,Variable,1589,1663.49
P310,May,Entertainment,Variable,2157,2040.93
P310,June,Salary,Fixed,40000,40000.0
P310,June,Rent,Fixed,20000,20000.0
P310,June,Groceries,Random,4024,3763.89
P310,June,Freelance,Variable,2021,1938.55
P310,June,Utilities,Variable,1348,1300.42
P310,June,Entertainment,Variable,1974,1960.53
P311,January,Salary,Fixed,40000,40000.0
P311,January,Rent,Fixed,20000,20000.0
P311,January,Groceries,Random,4983,5000.94
P311,January,Freelance,Variable,2016,2042.44
P311,January,Utilities,Variable,1306,1290.33
P311,January,Entertainment,Variable,2167,2284.74
P311,February,Salary,Fixed,40000,40000.0
P311,February,Rent,Fixed,20000,20000.0
P311,February,Groceries,Random,4089,4020.36
P311,February,Freelance,Variable,1958,2110.88
P311,February,Utilities,Variable,1581,1451.62
P311,February,Entertainment,Variable,2087,1956.73
P311,March,Salary,Fixed,40000,40000.0
P311,March,Rent,Fixed,20000,20000.0
P311,March,Groceries,Random,4636,4969.35
P311,March,Freelance,Variable,1851,1802.9
P311,March,Utilities,Variable,1660,1604.91
P311,March,Entertainment,Variable,2004,1934.79
P311,April,Salary,Fixed,40000,40000.0
P311,April,Rent,Fixed,20000,20000.0
P311,April,Groceries,Random,4615,4819.77
P311,April,Freelance,Variable,2103,1948.04
P311,April,Utilities,Variable,1443,1332.63
P311,April,Entertainment,Variable,1852,1975.06
P311,May,Salary,Fixed,40000,40000.0
P311,May,Rent,Fixed,20000,20000.0
P311,May,Groceries,Random,4067,3928.11
P311,May,Freelance,Variable,1937,2112.89
P311,May,Utilities,Variable,1651,1604.82
P311,May,Entertainment,Variable,2146,1999.14
P311,June,Salary,Fixed,40000,40000.0
P311,June,Rent,Fixed,20000,20000.0
P311,June,Groceries,Random,4666,4488.47
P311,June,Freelance,Variable,1867,2015.66
P311,June,Utilities,Variable,1512,1497.79
P311,June,Entertainment,Variable,2150,2116.53
P312,January,Salary,Fixed,40000,40000.0
P312,January,Rent,Fixed,20000,20000.0
P312,January,Groceries,Random,4215,4010.77
P312,January,Freelance,Variable,2129,2020.89
P312,January,Utilities,Variable,1413,1362.35
P312,January,Entertainment,Variable,1824,1868.72
P312,February,Salary,Fixed,40000,40000.0
P312,February,Rent,Fixed,20000,20000.0
P312,February,Groceries,Random,4394,4333.43
P312,February,Freelance,Variable,1997,1808.61
P312,February,Utilities,Variable,1383,1374.11
P312,February,Entertainment,Variable,2052,1908.92
P312,March,Salary,Fixed,40000,40000.0
P312,March,Rent,Fixed,20000,20000.0
P312,March,Groceries,Random,4222,4249.15
P312,March,Freelance,Variable,2063,2022.37
P312,March,Utilities,Variable,1360,1384.28
P312,March,Entertainment,Variable,2058,1924.32
P312,April,Salary,Fixed,40000,40000.0
P312,April,Rent,Fixed,20000,20000.0
P312,April,Groceries,Random,4006,3620.7
P312,April,Freelance,Variable,2030,1867.78
P312,April,Utilities,Variable,1424,1520.19
P312,April,Entertainment,Variable,1812,1777.89
P312,May,Salary,Fixed,40000,40000.0
P312,May,Rent,Fixed,20000,20000.0
P312,May,Groceries,Random,4774,4301.03
P312,May,Freelance,Variable,2119,2037.34
P312,May,Utilities,Variable,1329,1214.88
P312,May,Entertainment,Variable,1955,2015.33
P312,June,Salary,Fixed,40000,40000.0
P312,June,Rent,Fixed,20000,20000.0
P312,June,Groceries,Random,4934,5111.61
P312,June,Freelance,Variable,1992,2101.03
P312,June,Utilities,Variable,1494,1376.43
P312,June,Entertainment,Variable,2038,2202.82
P313,January,Salary,Fixed,40000,40000.0
P313,January,Rent,Fixed,20000,20000.0
P313,January,Groceries,Random,4243,4199.68
P313,January,Freelance,Variable,1876,2048.53
P313,January,Utilities,Variable,1361,1466.05
P313,January,Entertainment,Variable,2073,2228.14
P313,February,Salary,Fixed,40000,40000.0
P313,February,Rent,Fixed,20000,20000.0
P313,February,Groceries,Random,4000,4099.43
P313,February,Freelance,Variable,2055,1958.1
P313,February,Utilities,Variable,1472,1376.19
P313,February,Entertainment,Variable,2197,2121.86
P313,March,Salary,Fixed,40000,40000.0
P313,March,Rent,Fixed,20000,20000.0
P313,March,Groceries,Random,4446,4514.4
P313,March,Freelance,Variable,1926,2044.09
P313,March,Utilities,Variable,1502,1505.05
P313,March,Entertainment,Variable,1813,1903.33
P313,April,Salary,Fixed,40000,40000.0
P313,April,Rent,Fixed,20000,20000.0
P313,April,Groceries,Random,4479,4368.58
P313,April,Freelance,Variable,2141,2059.33
P313,April,Utilities,Variable,1458,1591.47
P313,April,Entertainment,Variable,2184,2384.09
P313,May,Salary,Fixed,40000,40000.0
P313,May,Rent,Fixed,20000,20000.0
P313,May,Groceries,Random,4548,4890.78
P313,May,Freelance,Variable,1826,1730.41
P313,May,Utilities,Variable,1366,1434.97
P313,May,Entertainment,Variable,2014,1895.92
P313,June,Salary,Fixed,40000,40000.0
P313,June,Rent,Fixed,20000,20000.0
P313,June,Groceries,Random,4289,4411.31
P313,June,Freelance,Variable,1838,1964.6
P313,June,Utilities,Variable,1505,1573.16
P313,June,Entertainment,Variable,1842,1803.7
P314,January,Salary,Fixed,40000,40000.0
P314,January,Rent,Fixed,20000,20000.0
P314,January,Groceries,Random,4495,4655.72
P314,January,Freelance,Variable,1873,1745.61
P314,January,Utilities,Variable,1666,1712.95
P314,January,Entertainment,Variable,2122,2185.82
P314,February,Salary,Fixed,40000,40000.0
P314,February,Rent,Fixed,20000,20000.0
P314,February,Groceries,Random,4137,4324.5
P314,February,Freelance,Variable,2101,2105.15
P314,February,Utilities,Variable,1630,1598.83
P314,February,Entertainment,Variable,2081,1880.11
P314,March,Salary,Fixed,40000,40000.0
P314,March,Rent,Fixed,20000,20000.0
P314,March,Groceries,Random,4789,5222.21
P314,March,Freelance,Variable,1872,1755.78
P314,March,Utilities,Variable,1668,1644.1
P314,March,Entertainment,Variable,2067,2026.24
P314,April,Salary,Fixed,40000,40000.0
P314,April,Rent,Fixed,20000,20000.0
P314,April,Groceries,Random,4887,5242.23
P314,April,Freelance,Variable,2189,2173.14
P314,April,Utilities,Variable,1682,1654.39
P314,April,Entertainment,Variable,1966,2146.01
P314,May,Salary,Fixed,40000,40000.0
P314,May,Rent,Fixed,20000,20000.0
P314,May,Groceries,Random,4226,4581.38
P314,May,Freelance,Variable,1915,1796.02
P314,May,Utilities,Variable,1541,1522.89
P314,May,Entertainment,Variable,2132,2244.66
P314,June,Salary,Fixed,40000,40000.0
P314,June,Rent,Fixed,20000,20000.0
P314,June,Groceries,Random,4489,4566.43
P314,June,Freelance,Variable,2072,1886.23
P314,June,Utilities,Variable,1323,1210.37
P314,June,Entertainment,Variable,1891,1939.2
P315,January,Salary,Fixed,40000,40000.0
P315,January,Rent,Fixed,20000,20000.0
P315,January,Groceries,Random,4148,4098.66
P315,January,Freelance,Variable,1852,1870.24
P315,January,Utilities,Variable,1564,1605.97
P315,January,Entertainment,Variable,2106,1953.13
P315,February,Salary,Fixed,40000,40000.0
P315,February,Rent,Fixed,20000,20000.0
P315,February,Groceries,Random,4374,4584.41
P315,February,Freelance,Variable,1996,1867.14
P315,February,Utilities,Variable,1501,1621.07
P315,February,Entertainment,Variable,2022,1961.42
P315,March,Salary,Fixed,40000,40000.0
P315,March,Rent,Fixed,20000,20000.0
P315,March,Groceries,Random,4529,4313.4
P315,March,Freelance,Variable,2056,1896.81
P315,March,Utilities,Variable,1606,1666.05
P315,March,Entertainment,Variable,2091,2237.23
P315,April,Salary,Fixed,40000,40000.0
P315,April,Rent,Fixed,20000,20000.0
P315,April,Groceries,Random,4340,4746.42
P315,April,Freelance,Variable,2011,2120.91
P315,April,Utilities,Variable,1399,1333.95
P315,April,Entertainment,Variable,2062,2225.14
P315,May,Salary,Fixed,40000,40000.0
P315,May,Rent,Fixed,20000,20000.0
P315,May,Groceries,Random,4689,4291.95
P315,May,Freelance,Variable,1919,2016.07
P315,May,Utilities,Variable,1693,1790.84
P315,May,Entertainment,Variable,1922,2067.16
P315,June,Salary,Fixed,40000,40000.0
P315,June,Rent,Fixed,20000,20000.0
P315,June,Groceries,Random,4586,4543.67
P315,June,Freelance,Variable,1989,1851.47
P315,June,Utilities,Variable,1402,1353.64
P315,June,Entertainment,Variable,1898,1794.16
P316,January,Salary,Fixed,40000,40000.0
P316,January,Rent,Fixed,20000,20000.0
P316,January,Groceries,Random,4362,4788.67
P316,January,Freelance,Variable,1980,1863.93
P316,January,Utilities,Variable,1489,1522.77
P316,January,Entertainment,Variable,1867,1798.95
P316,February,Salary,Fixed,40000,40000.0
P316,February,Rent,Fixed,20000,20000.0
P316,February,Groceries,Random,4577,4223.25
P316,February,Freelance,Variable,1922,2051.06
P316,February,Utilities,Variable,1422,1496.76
P316,February,Entertainment,Variable,2193,2326.57
P316,March,Salary,Fixed,40000,40000.0
